   10    ,20         ,10              ,0                   ,seconds
   10    ,20         ,20              ,0                   ,seconds
   10    ,20         ,30              ,0                   ,seconds
   10    ,20         ,40              ,0                   ,seconds
   10    ,20         ,50              ,0                   ,seconds
   10    ,20         ,60              ,0                   ,seconds
   10    ,20         ,70              ,0                   ,seconds
   10    ,20         ,80              ,0                   ,seconds
   10    ,20         ,90              ,0                   ,seconds
   10    ,20         ,100              ,0                   ,seconds
   10    ,20         ,110              ,0                   ,seconds
   10    ,20         ,120              ,0                   ,seconds
   10    ,20         ,130              ,0                   ,seconds
   10    ,20         ,140              ,0                   ,seconds
   10    ,20         ,150              ,0                   ,seconds
   10    ,20         ,160              ,0                   ,seconds
   10    ,20         ,170              ,0                   ,seconds
   10    ,20         ,180              ,0                   ,seconds
   10    ,20         ,190              ,0                   ,seconds
   10    ,20         ,200              ,0                   ,seconds
   10    ,20         ,400              ,0.01                   ,seconds
   10    ,20         ,600              ,0                   ,seconds
   10    ,20         ,800              ,0                   ,seconds
   10    ,20         ,1000              ,0.01                   ,seconds
   10    ,20         ,2000              ,0.01                   ,seconds
   10    ,20         ,3000              ,0.02                   ,seconds
   10    ,20         ,4000              ,0.02                   ,seconds
   10    ,20         ,5000              ,0.02                   ,seconds
   10    ,20         ,6000              ,0.03                   ,seconds
   10    ,20         ,7000              ,0.04                   ,seconds
   10    ,20         ,8000              ,0.04                   ,seconds
   10    ,20         ,9000              ,0.05                   ,seconds
   10    ,20         ,10000              ,0.05                   ,seconds
   20    ,20         ,10              ,0                   ,seconds
   20    ,20         ,20              ,0                   ,seconds
   20    ,20         ,30              ,0                   ,seconds
   20    ,20         ,40              ,0                   ,seconds
   20    ,20         ,50              ,0                   ,seconds
   20    ,20         ,60              ,0                   ,seconds
   20    ,20         ,70              ,0                   ,seconds
   20    ,20         ,80              ,0                   ,seconds
   20    ,20         ,90              ,0.01                   ,seconds
   20    ,20         ,100              ,0                   ,seconds
   20    ,20         ,110              ,0                   ,seconds
   20    ,20         ,120              ,0                   ,seconds
   20    ,20         ,130              ,0                   ,seconds
   20    ,20         ,140              ,0                   ,seconds
   20    ,20         ,150              ,0                   ,seconds
   20    ,20         ,160              ,0.01                   ,seconds
   20    ,20         ,170              ,0                   ,seconds
   20    ,20         ,180              ,0                   ,seconds
   20    ,20         ,190              ,0.01                   ,seconds
   20    ,20         ,200              ,0                   ,seconds
   20    ,20         ,400              ,0.01                   ,seconds
   20    ,20         ,600              ,0.01                   ,seconds
   20    ,20         ,800              ,0.01                   ,seconds
   20    ,20         ,1000              ,0.02                   ,seconds
   20    ,20         ,2000              ,0.04                   ,seconds
   20    ,20         ,3000              ,0.06                   ,seconds
   20    ,20         ,4000              ,0.08                   ,seconds
   20    ,20         ,5000              ,0.11                   ,seconds
   20    ,20         ,6000              ,0.13                   ,seconds
   20    ,20         ,7000              ,0.15                   ,seconds
   20    ,20         ,8000              ,0.17                   ,seconds
   20    ,20         ,9000              ,0.18                   ,seconds
   20    ,20         ,10000              ,0.21                   ,seconds
   30    ,20         ,10              ,0.01                   ,seconds
   30    ,20         ,20              ,0                   ,seconds
   30    ,20         ,30              ,0                   ,seconds
   30    ,20         ,40              ,0                   ,seconds
   30    ,20         ,50              ,0                   ,seconds
   30    ,20         ,60              ,0                   ,seconds
   30    ,20         ,70              ,0.01                   ,seconds
   30    ,20         ,80              ,0                   ,seconds
   30    ,20         ,90              ,0.01                   ,seconds
   30    ,20         ,100              ,0                   ,seconds
   30    ,20         ,110              ,0.01                   ,seconds
   30    ,20         ,120              ,0                   ,seconds
   30    ,20         ,130              ,0.01                   ,seconds
   30    ,20         ,140              ,0.01                   ,seconds
   30    ,20         ,150              ,0                   ,seconds
   30    ,20         ,160              ,0.01                   ,seconds
   30    ,20         ,170              ,0.01                   ,seconds
   30    ,20         ,180              ,0.01                   ,seconds
   30    ,20         ,190              ,0.01                   ,seconds
   30    ,20         ,200              ,0.01                   ,seconds
   30    ,20         ,400              ,0.02                   ,seconds
   30    ,20         ,600              ,0.02                   ,seconds
   30    ,20         ,800              ,0.03                   ,seconds
   30    ,20         ,1000              ,0.05                   ,seconds
   30    ,20         ,2000              ,0.09                   ,seconds
   30    ,20         ,3000              ,0.14                   ,seconds
   30    ,20         ,4000              ,0.18                   ,seconds
   30    ,20         ,5000              ,0.23                   ,seconds
   30    ,20         ,6000              ,0.27                   ,seconds
   30    ,20         ,7000              ,0.32                   ,seconds
   30    ,20         ,8000              ,0.36                   ,seconds
   30    ,20         ,9000              ,0.41                   ,seconds
   30    ,20         ,10000              ,0.46                   ,seconds
   40    ,20         ,10              ,0                   ,seconds
   40    ,20         ,20              ,0                   ,seconds
   40    ,20         ,30              ,0                   ,seconds
   40    ,20         ,40              ,0.01                   ,seconds
   40    ,20         ,50              ,0                   ,seconds
   40    ,20         ,60              ,0.01                   ,seconds
   40    ,20         ,70              ,0                   ,seconds
   40    ,20         ,80              ,0.01                   ,seconds
   40    ,20         ,90              ,0.01                   ,seconds
   40    ,20         ,100              ,0.01                   ,seconds
   40    ,20         ,110              ,0                   ,seconds
   40    ,20         ,120              ,0.01                   ,seconds
   40    ,20         ,130              ,0.01                   ,seconds
   40    ,20         ,140              ,0.01                   ,seconds
   40    ,20         ,150              ,0.01                   ,seconds
   40    ,20         ,160              ,0.02                   ,seconds
   40    ,20         ,170              ,0.01                   ,seconds
   40    ,20         ,180              ,0.01                   ,seconds
   40    ,20         ,190              ,0.01                   ,seconds
   40    ,20         ,200              ,0.02                   ,seconds
   40    ,20         ,400              ,0.03                   ,seconds
   40    ,20         ,600              ,0.05                   ,seconds
   40    ,20         ,800              ,0.07                   ,seconds
   40    ,20         ,1000              ,0.08                   ,seconds
   40    ,20         ,2000              ,0.16                   ,seconds
   40    ,20         ,3000              ,0.24                   ,seconds
   40    ,20         ,4000              ,0.33                   ,seconds
   40    ,20         ,5000              ,0.4                   ,seconds
   40    ,20         ,6000              ,0.49                   ,seconds
   40    ,20         ,7000              ,0.56                   ,seconds
   40    ,20         ,8000              ,0.64                   ,seconds
   40    ,20         ,9000              ,0.72                   ,seconds
   40    ,20         ,10000              ,0.8                   ,seconds
   50    ,20         ,10              ,0                   ,seconds
   50    ,20         ,20              ,0                   ,seconds
   50    ,20         ,30              ,0                   ,seconds
