   30    ,20         ,10              ,18.5                   ,milliseconds
   30    ,20         ,20              ,36.8                   ,milliseconds
   30    ,20         ,30              ,55.4                   ,milliseconds
   30    ,20         ,40              ,73.9                   ,milliseconds
   30    ,20         ,50              ,92.2                   ,milliseconds
   30    ,20         ,60              ,110.5                   ,milliseconds
   30    ,20         ,70              ,129.2                   ,milliseconds
   30    ,20         ,80              ,147.3                   ,milliseconds
   30    ,20         ,90              ,165.8                   ,milliseconds
   30    ,20         ,100              ,184.2                   ,milliseconds
   30    ,20         ,110              ,202.8                   ,milliseconds
   30    ,20         ,120              ,221                   ,milliseconds
   30    ,20         ,130              ,239.5                   ,milliseconds
   30    ,20         ,140              ,257.9                   ,milliseconds
   30    ,20         ,150              ,276.4                   ,milliseconds
   30    ,20         ,160              ,294.8                   ,milliseconds
   30    ,20         ,170              ,313.8                   ,milliseconds
   30    ,20         ,180              ,331.9                   ,milliseconds
   30    ,20         ,190              ,350                   ,milliseconds
   30    ,20         ,200              ,368.3                   ,milliseconds
   30    ,20         ,400              ,736.8                   ,milliseconds
   30    ,20         ,600              ,1105.2                   ,milliseconds
   30    ,20         ,800              ,1473.5                   ,milliseconds
   30    ,20         ,1000              ,1843                   ,milliseconds
   30    ,20         ,2000              ,3685.1                   ,milliseconds
   30    ,20         ,3000              ,5527.5                   ,milliseconds
   30    ,20         ,4000              ,7369.3                   ,milliseconds
   30    ,20         ,5000              ,9213.6                   ,milliseconds
   30    ,20         ,6000              ,11056.3                   ,milliseconds
   30    ,20         ,7000              ,13074                   ,milliseconds
   30    ,20         ,8000              ,14905.2                   ,milliseconds
   30    ,20         ,9000              ,16757.8                   ,milliseconds
   30    ,20         ,10000              ,18792.4                   ,milliseconds	// home computers
   30    ,20         ,10000              ,6.36                   ,seconds // school computers
