   30    ,50         ,10              ,0.001                   ,seconds
   30    ,50         ,20              ,0.003                   ,seconds
   30    ,50         ,30              ,0.005                   ,seconds
   30    ,50         ,40              ,0.008                   ,seconds
   30    ,50         ,50              ,0.01                   ,seconds
   30    ,50         ,60              ,0.011                   ,seconds
   30    ,50         ,70              ,0.012                   ,seconds
   30    ,50         ,80              ,0.014                   ,seconds
   30    ,50         ,90              ,0.016                   ,seconds
   30    ,50         ,100              ,0.017                   ,seconds
   30    ,50         ,110              ,0.019                   ,seconds
   30    ,50         ,120              ,0.022                   ,seconds
   30    ,50         ,130              ,0.023                   ,seconds
   30    ,50         ,140              ,0.025                   ,seconds
   30    ,50         ,150              ,0.027                   ,seconds
   30    ,50         ,160              ,0.028                   ,seconds
   30    ,50         ,170              ,0.031                   ,seconds
   30    ,50         ,180              ,0.032                   ,seconds
   30    ,50         ,190              ,0.033                   ,seconds
   30    ,50         ,200              ,0.035                   ,seconds
   30    ,50         ,400              ,0.07                   ,seconds
   30    ,50         ,600              ,0.107                   ,seconds
   30    ,50         ,800              ,0.141                   ,seconds
   30    ,50         ,1000              ,0.177                   ,seconds
   30    ,50         ,2000              ,0.354                   ,seconds
   30    ,50         ,3000              ,0.531                   ,seconds
   30    ,50         ,4000              ,0.708                   ,seconds
   30    ,50         ,5000              ,0.885                   ,seconds
   30    ,50         ,6000              ,1.063                   ,seconds
   30    ,50         ,7000              ,1.238                   ,seconds
   30    ,50         ,8000              ,1.416                   ,seconds
   30    ,50         ,9000              ,1.593                   ,seconds
   30    ,50         ,10000              ,1.769                   ,seconds
