   40    ,30         ,10              ,0.002                   ,seconds
   40    ,30         ,20              ,0.004                   ,seconds
   40    ,30         ,30              ,0.006                   ,seconds
   40    ,30         ,40              ,0.007                   ,seconds
   40    ,30         ,50              ,0.009                   ,seconds
   40    ,30         ,60              ,0.011                   ,seconds
   40    ,30         ,70              ,0.013                   ,seconds
   40    ,30         ,80              ,0.015                   ,seconds
   40    ,30         ,90              ,0.017                   ,seconds
   40    ,30         ,100              ,0.019                   ,seconds
   40    ,30         ,110              ,0.021                   ,seconds
   40    ,30         ,120              ,0.023                   ,seconds
   40    ,30         ,130              ,0.025                   ,seconds
   40    ,30         ,140              ,0.027                   ,seconds
   40    ,30         ,150              ,0.029                   ,seconds
   40    ,30         ,160              ,0.03                   ,seconds
   40    ,30         ,170              ,0.032                   ,seconds
   40    ,30         ,180              ,0.035                   ,seconds
   40    ,30         ,190              ,0.036                   ,seconds
   40    ,30         ,200              ,0.038                   ,seconds
   40    ,30         ,400              ,0.076                   ,seconds
   40    ,30         ,600              ,0.114                   ,seconds
   40    ,30         ,800              ,0.152                   ,seconds
   40    ,30         ,1000              ,0.189                   ,seconds
   40    ,30         ,2000              ,0.381                   ,seconds
   40    ,30         ,3000              ,0.57                   ,seconds
   40    ,30         ,4000              ,0.761                   ,seconds
   40    ,30         ,5000              ,0.951                   ,seconds
   40    ,30         ,6000              ,1.142                   ,seconds
   40    ,30         ,7000              ,1.345                   ,seconds
   40    ,30         ,8000              ,1.545                   ,seconds
   40    ,30         ,9000              ,1.71                   ,seconds
   40    ,30         ,10000              ,1.899                   ,seconds
