   30    ,60         ,10              ,0.002                   ,seconds
   30    ,60         ,20              ,0.004                   ,seconds
   30    ,60         ,30              ,0.007                   ,seconds
   30    ,60         ,40              ,0.008                   ,seconds
   30    ,60         ,50              ,0.011                   ,seconds
   30    ,60         ,60              ,0.013                   ,seconds
   30    ,60         ,70              ,0.015                   ,seconds
   30    ,60         ,80              ,0.017                   ,seconds
   30    ,60         ,90              ,0.019                   ,seconds
   30    ,60         ,100              ,0.021                   ,seconds
   30    ,60         ,110              ,0.023                   ,seconds
   30    ,60         ,120              ,0.026                   ,seconds
   30    ,60         ,130              ,0.028                   ,seconds
   30    ,60         ,140              ,0.03                   ,seconds
   30    ,60         ,150              ,0.033                   ,seconds
   30    ,60         ,160              ,0.035                   ,seconds
   30    ,60         ,170              ,0.037                   ,seconds
   30    ,60         ,180              ,0.039                   ,seconds
   30    ,60         ,190              ,0.04                   ,seconds
   30    ,60         ,200              ,0.044                   ,seconds
   30    ,60         ,400              ,0.086                   ,seconds
   30    ,60         ,600              ,0.13                   ,seconds
   30    ,60         ,800              ,0.174                   ,seconds
   30    ,60         ,1000              ,0.215                   ,seconds
   30    ,60         ,2000              ,0.426                   ,seconds
   30    ,60         ,3000              ,0.634                   ,seconds
   30    ,60         ,4000              ,0.849                   ,seconds
   30    ,60         ,5000              ,1.056                   ,seconds
   30    ,60         ,6000              ,1.266                   ,seconds
   30    ,60         ,7000              ,1.478                   ,seconds
   30    ,60         ,8000              ,1.694                   ,seconds
   30    ,60         ,9000              ,1.918                   ,seconds
   30    ,60         ,10000              ,2.113                   ,seconds
