   30    ,20         ,10              ,0.001                   ,seconds
   30    ,20         ,20              ,0.002                   ,seconds
   30    ,20         ,30              ,0.002                   ,seconds
   30    ,20         ,40              ,0.003                   ,seconds
   30    ,20         ,50              ,0.003                   ,seconds
   30    ,20         ,60              ,0.004                   ,seconds
   30    ,20         ,70              ,0.005                   ,seconds
   30    ,20         ,80              ,0.006                   ,seconds
   30    ,20         ,90              ,0.007                   ,seconds
   30    ,20         ,100              ,0.007                   ,seconds
   30    ,20         ,110              ,0.008                   ,seconds
   30    ,20         ,120              ,0.009                   ,seconds
   30    ,20         ,130              ,0.009                   ,seconds
   30    ,20         ,140              ,0.01                   ,seconds
   30    ,20         ,150              ,0.011                   ,seconds
   30    ,20         ,160              ,0.012                   ,seconds
   30    ,20         ,170              ,0.012                   ,seconds
   30    ,20         ,180              ,0.014                   ,seconds
   30    ,20         ,190              ,0.014                   ,seconds
   30    ,20         ,200              ,0.015                   ,seconds
   30    ,20         ,400              ,0.029                   ,seconds
   30    ,20         ,600              ,0.045                   ,seconds
   30    ,20         ,800              ,0.059                   ,seconds
   30    ,20         ,1000              ,0.074                   ,seconds
   30    ,20         ,2000              ,0.149                   ,seconds
   30    ,20         ,3000              ,0.223                   ,seconds
   30    ,20         ,4000              ,0.296                   ,seconds
   30    ,20         ,5000              ,0.368                   ,seconds
   30    ,20         ,6000              ,0.443                   ,seconds
   30    ,20         ,7000              ,0.517                   ,seconds
   30    ,20         ,8000              ,0.59                   ,seconds
   30    ,20         ,9000              ,0.664                   ,seconds
   30    ,20         ,10000              ,0.737                   ,seconds
