   10    ,20         ,10              ,0                   ,seconds
   10    ,20         ,20              ,0                   ,seconds
   10    ,20         ,30              ,0                   ,seconds
   10    ,20         ,40              ,0                   ,seconds
   10    ,20         ,50              ,0.01                   ,seconds
   10    ,20         ,60              ,0                   ,seconds
   10    ,20         ,70              ,0                   ,seconds
   10    ,20         ,80              ,0.01                   ,seconds
   10    ,20         ,90              ,0                   ,seconds
   10    ,20         ,100              ,0.01                   ,seconds
   10    ,20         ,110              ,0                   ,seconds
   10    ,20         ,120              ,0.01                   ,seconds
   10    ,20         ,130              ,0                   ,seconds
   10    ,20         ,140              ,0.01                   ,seconds
   10    ,20         ,150              ,0.01                   ,seconds
   10    ,20         ,160              ,0                   ,seconds
   10    ,20         ,170              ,0.01                   ,seconds
   10    ,20         ,180              ,0.01                   ,seconds
   10    ,20         ,190              ,0.01                   ,seconds
   10    ,20         ,200              ,0.01                   ,seconds
   10    ,20         ,400              ,0.01                   ,seconds
   10    ,20         ,600              ,0.03                   ,seconds
   10    ,20         ,800              ,0.04                   ,seconds
   10    ,20         ,1000              ,0.04                   ,seconds
   10    ,20         ,2000              ,0.09                   ,seconds
   10    ,20         ,3000              ,0.13                   ,seconds
   10    ,20         ,4000              ,0.18                   ,seconds
   10    ,20         ,5000              ,0.22                   ,seconds
   10    ,20         ,6000              ,0.28                   ,seconds
   10    ,20         ,7000              ,0.32                   ,seconds
   10    ,20         ,8000              ,0.36                   ,seconds
   10    ,20         ,9000              ,0.4                   ,seconds
   10    ,20         ,10000              ,0.45                   ,seconds
   20    ,20         ,10              ,0                   ,seconds
   20    ,20         ,20              ,0                   ,seconds
   20    ,20         ,30              ,0.01                   ,seconds
   20    ,20         ,40              ,0.01                   ,seconds
   20    ,20         ,50              ,0.01                   ,seconds
   20    ,20         ,60              ,0.02                   ,seconds
   20    ,20         ,70              ,0.01                   ,seconds
   20    ,20         ,80              ,0.02                   ,seconds
   20    ,20         ,90              ,0.03                   ,seconds
   20    ,20         ,100              ,0.02                   ,seconds
   20    ,20         ,110              ,0.03                   ,seconds
   20    ,20         ,120              ,0.03                   ,seconds
   20    ,20         ,130              ,0.03                   ,seconds
   20    ,20         ,140              ,0.04                   ,seconds
   20    ,20         ,150              ,0.03                   ,seconds
   20    ,20         ,160              ,0.04                   ,seconds
   20    ,20         ,170              ,0.05                   ,seconds
   20    ,20         ,180              ,0.04                   ,seconds
   20    ,20         ,190              ,0.05                   ,seconds
   20    ,20         ,200              ,0.05                   ,seconds
   20    ,20         ,400              ,0.1                   ,seconds
   20    ,20         ,600              ,0.14                   ,seconds
   20    ,20         ,800              ,0.2                   ,seconds
   20    ,20         ,1000              ,0.25                   ,seconds
   20    ,20         ,2000              ,0.5                   ,seconds
   20    ,20         ,3000              ,0.74                   ,seconds
   20    ,20         ,4000              ,0.99                   ,seconds
   20    ,20         ,5000              ,1.24                   ,seconds
   20    ,20         ,6000              ,1.48                   ,seconds
   20    ,20         ,7000              ,1.74                   ,seconds
   20    ,20         ,8000              ,1.98                   ,seconds
   20    ,20         ,9000              ,2.23                   ,seconds
   20    ,20         ,10000              ,2.46                   ,seconds
   30    ,20         ,10              ,0                   ,seconds
   30    ,20         ,20              ,0.01                   ,seconds
   30    ,20         ,30              ,0.02                   ,seconds
   30    ,20         ,40              ,0.03                   ,seconds
   30    ,20         ,50              ,0.03                   ,seconds
   30    ,20         ,60              ,0.04                   ,seconds
   30    ,20         ,70              ,0.04                   ,seconds
   30    ,20         ,80              ,0.06                   ,seconds
   30    ,20         ,90              ,0.05                   ,seconds
   30    ,20         ,100              ,0.07                   ,seconds
   30    ,20         ,110              ,0.06                   ,seconds
   30    ,20         ,120              ,0.07                   ,seconds
   30    ,20         ,130              ,0.08                   ,seconds
   30    ,20         ,140              ,0.09                   ,seconds
   30    ,20         ,150              ,0.1                   ,seconds
   30    ,20         ,160              ,0.1                   ,seconds
   30    ,20         ,170              ,0.11                   ,seconds
   30    ,20         ,180              ,0.11                   ,seconds
   30    ,20         ,190              ,0.12                   ,seconds
   30    ,20         ,200              ,0.13                   ,seconds
   30    ,20         ,400              ,0.25                   ,seconds
   30    ,20         ,600              ,0.38                   ,seconds
   30    ,20         ,800              ,0.52                   ,seconds
   30    ,20         ,1000              ,0.64                   ,seconds
   30    ,20         ,2000              ,1.27                   ,seconds
   30    ,20         ,3000              ,1.91                   ,seconds
   30    ,20         ,4000              ,2.54                   ,seconds
   30    ,20         ,5000              ,3.18                   ,seconds
   30    ,20         ,6000              ,3.82                   ,seconds
   30    ,20         ,7000              ,4.45                   ,seconds
   30    ,20         ,8000              ,5.13                   ,seconds
   30    ,20         ,9000              ,5.74                   ,seconds
   30    ,20         ,10000              ,6.36                   ,seconds
   40    ,20         ,10              ,0.01                   ,seconds
   40    ,20         ,20              ,0.03                   ,seconds
   40    ,20         ,30              ,0.03                   ,seconds
   40    ,20         ,40              ,0.05                   ,seconds
   40    ,20         ,50              ,0.06                   ,seconds
   40    ,20         ,60              ,0.07                   ,seconds
   40    ,20         ,70              ,0.08                   ,seconds
   40    ,20         ,80              ,0.1                   ,seconds
   40    ,20         ,90              ,0.11                   ,seconds
   40    ,20         ,100              ,0.12                   ,seconds
   40    ,20         ,110              ,0.13                   ,seconds
   40    ,20         ,120              ,0.14                   ,seconds
   40    ,20         ,130              ,0.16                   ,seconds
   40    ,20         ,140              ,0.17                   ,seconds
   40    ,20         ,150              ,0.17                   ,seconds
   40    ,20         ,160              ,0.19                   ,seconds
   40    ,20         ,170              ,0.2                   ,seconds
   40    ,20         ,180              ,0.21                   ,seconds
   40    ,20         ,190              ,0.23                   ,seconds
   40    ,20         ,200              ,0.24                   ,seconds
   40    ,20         ,400              ,0.47                   ,seconds
   40    ,20         ,600              ,0.72                   ,seconds
   40    ,20         ,800              ,0.96                   ,seconds
   40    ,20         ,1000              ,1.2                   ,seconds
   40    ,20         ,2000              ,2.39                   ,seconds
   40    ,20         ,3000              ,3.59                   ,seconds
   40    ,20         ,4000              ,4.79                   ,seconds
   40    ,20         ,5000              ,5.97                   ,seconds
   40    ,20         ,6000              ,7.16                   ,seconds
   40    ,20         ,7000              ,8.39                   ,seconds
   40    ,20         ,8000              ,9.54                   ,seconds
   40    ,20         ,9000              ,10.72                   ,seconds
   40    ,20         ,10000              ,11.94                   ,seconds
